,ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
train,866912,325000.00,12/1/13 0:00,present,software engineer,-1,m,8/23/91 0:00,79.6,cbse,2009,70.2,cbse,14019,2,B.Tech/B.E.,electronics and communication engineering,77.94,14019,0,Haryana,2013,555,645,750,0.6557669426,435,-1,-1,-1,-1,366,-1,-1.4517,0.3789,0.3174,-0.995,-0.0943
train,597697,325000.00,7/1/13 0:00,2/1/14 0:00,network engineer,Bangalore,m,3/1/92 0:00,83.6,cbse,2009,85.4,cbse,47,1,B.Tech/B.E.,computer engineering,73.3,47,1,Delhi,2013,580,620,750,0.9522455729,585,-1,-1,-1,-1,-1,-1,1.1336,0.8784,-0.4511,-0.7415,1.4386
train,308164,370000.00,1/1/13 0:00,4/1/15 0:00,systems engineer,-1,m,7/5/90 0:00,74.6,cbse,2007,73.4,cbse,350,2,B.Tech/B.E.,information technology,71.06,350,0,Uttar Pradesh,2012,555,475,615,0.9168699611,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,1.8331,-0.1727,1.6082
train,48647,600000.00,4/1/10 0:00,7/1/14 0:00,senior software engineer,Bangalore,m,11/27/87 0:00,74.4,kseeb,2005,79,pub,1859,2,B.Tech/B.E.,information technology,62.81,1859,0,Karnataka,2009,495,495,455,0.9682374959,605,-1,-1,-1,-1,-1,-1,0.8192,1.7488,-0.1988,-1.9354,0.1864
train,138359,335000.00,1/1/11 0:00,12/1/14 0:00,senior research fellow,Ahmednagar,m,6/16/88 0:00,82.2,madhya pradesh board,2006,82.6,madhya pradesh board,403,2,B.Tech/B.E.,computer science & engineering,75.88,403,0,Madhya Pradesh,2010,395,345,385,0.276047228,345,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.0537,0.7673,-0.2875
train,354749,140000.00,8/1/13 0:00,11/1/14 0:00,process advisor,Chennai,m,6/24/90 0:00,82.7,anglo indian,2008,81.42,state board,1263,2,B.Tech/B.E.,electronics and electrical engineering,65.41,1263,1,Tamil Nadu,2012,475,535,325,0.538386893,405,333,-1,-1,-1,-1,-1,0.0464,1.1248,-0.0537,-0.7015,-0.9194
train,1098819,90000.00,8/1/12 0:00,3/1/14 0:00,software developer,Kolkata,f,7/7/90 0:00,81,state board,2008,76,state board,11162,2,B.Tech/B.E.,information technology,81,11162,0,West Bengal,2012,675,570,355,0.9113952784,515,-1,500,-1,-1,-1,-1,-0.0154,0.7119,-0.7585,1.0333,0.4805
train,322718,110000.00,3/1/13 0:00,12/1/14 0:00,associate software engineer,-1,m,1/26/90 0:00,72,bihar school examination board,2006,64,bihar intermediate education council,3427,2,B.Tech/B.E.,computer engineering,78,3427,0,Orissa,2012,405,485,495,0.1656330915,305,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-0.9245,1.3549,-0.5245
train,999665,420000.00,9/1/14 0:00,present,software engineer,Hyderabad,m,6/1/93 0:00,82.33,state board,2010,90.9,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,82.2,11993,0,Andhra Pradesh,2014,595,510,560,0.2073921697,395,260,-1,-1,-1,-1,-1,1.8517,0.3789,0.4711,-0.2344,0.6721
train,308247,300000.00,8/1/12 0:00,3/1/13 0:00,business analyst,gurgaon,m,10/3/89 0:00,67,cbse,2007,73,cbse,350,2,B.Tech/B.E.,information technology,64.7,350,0,Uttar Pradesh,2012,655,445,525,0.3084005829,355,-1,-1,-1,-1,-1,-1,-0.7264,1.4368,0.2366,0.2973,-0.4455
train,909904,345000.00,12/1/14 0:00,5/1/15 0:00,network engineer,Bangalore,m,6/30/93 0:00,87.33,state board,2010,91.9,state board,11476,2,B.Tech/B.E.,electronics and communication engineering,67,11476,1,Karnataka,2014,415,510,605,0.8816200695,475,420,-1,-1,-1,-1,-1,0.1282,-0.1206,-0.2974,0.653,-0.6692
train,582313,420000.00,10/1/13 0:00,present,system engineer,Chandigarh,m,5/4/91 0:00,84.3,cbse,2009,86,cbse,8195,1,B.Tech/B.E.,computer science & engineering,80.4,8195,1,Delhi,2013,675,620,635,0.9900087567,655,-1,-1,-1,-1,-1,-1,-0.4463,0.2124,0.3174,0.2727,0.4805
train,359595,120000.00,5/1/14 0:00,5/1/15 0:00,software tester,Chennai,f,4/6/91 0:00,79,state board,2008,79.4,state board,1245,2,B.Tech/B.E.,electronics and communication engineering,79.3,1245,1,Tamil Nadu,2012,365,435,365,0.2294817549,415,266,-1,-1,-1,473,-1,-0.881,-0.9033,0.672,-0.0846,-0.4455
train,359807,240000.00,1/1/12 0:00,7/1/12 0:00,software developer,-1,m,12/23/88 0:00,69.5,rajasthan board,2006,72,rajasthan board,8641,2,MCA,computer application,68.15,8641,1,Maharashtra,2012,515,465,495,0.9522455729,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455
train,355786,120000.00,11/1/12 0:00,12/1/13 0:00,customer service,Hyderabad,f,3/29/91 0:00,84.6,ssc,2008,69.5,board of intermediate education,8908,2,B.Tech/B.E.,information technology,63.25,8908,1,Telangana,2012,535,355,395,0.3423148999,365,-1,-1,-1,-1,-1,-1,-1.4606,-0.5913,-0.4891,2.2068,-0.1295
train,829991,325000.00,7/1/14 0:00,present,programmer analyst,Bangalore,m,8/17/91 0:00,70,icse,2010,75,isc,462,2,B.Tech/B.E.,computer science & engineering,68,462,1,Karnataka,2014,440,585,560,0.9113952784,535,-1,500,-1,-1,-1,-1,0.2718,0.3789,1.0859,-1.3753,0.4805
train,333394,415000.00,8/1/12 0:00,4/1/15 0:00,systems analyst,Pune,m,9/7/89 0:00,87,mp board,2006,83,mp board,6434,2,B.Tech/B.E.,computer engineering,73.8,6434,0,Uttarakhand,2012,425,465,625,0.5632678237,425,-1,-1,-1,-1,-1,-1,-1.6538,-0.2012,0.0552,1.70743,-0.1295
train,54023,420000.00,9/1/10 0:00,12/1/12 0:00,software engineer,-1,m,2/4/85 0:00,77.4,cbse,2005,73.2,cbse,83,2,B.Tech/B.E.,electronics and communication engineering,73.3,83,0,Uttar Pradesh,2010,555,525,565,0.6944793277,515,366,-1,-1,-1,-1,-1,0.8192,0.8128,-0.344,-0.1727,-0.6035
train,624843,110000.00,4/1/14 0:00,9/1/14 0:00,product manager,-1,f,9/26/91 0:00,78,state board,2009,79.8,state board,4233,2,B.Tech/B.E.,electrical engineering,76,4233,0,Tamil Nadu,2013,450,475,165,0.01770484211,355,-1,-1,-1,206,-1,-1,-0.3027,-0.9531,0.6248,0.3995,-1.244
train,921313,330000.00,7/1/14 0:00,present,application developer,Chennai,f,7/24/92 0:00,81.2,matriculation,2010,81.6,state board,1577,2,B.Tech/B.E.,information technology,71.2,1577,0,Tamil Nadu,2014,625,570,470,0.6226429158,405,-1,407,-1,-1,-1,-1,-0.4463,0.5454,0.7785,-2.3895,-0.4776
train,65707,630000.00,12/1/10 0:00,3/1/15 0:00,software engineer,Bangalore,m,10/3/88 0:00,84.16,0,2006,80.4,0,1648,2,B.Tech/B.E.,electronics & telecommunications,63.6,1648,1,Karnataka,2010,535,475,415,0.05879280001,365,200,-1,-1,-1,-1,-1,-1.4992,-0.1232,0.0914,2.2949,-1.2354
train,641222,300000.00,9/1/13 0:00,present,software engineer,Hyderabad,f,2/1/92 0:00,92.3,state board,2009,93.9,state board,9769,2,B.Tech/B.E.,information technology,76.9,9769,1,Telangana,2013,465,510,635,0.7656735812,485,-1,-1,-1,-1,-1,-1,1.4208,1.7109,-0.1437,-1.6289,0.8637
train,1086345,300000.00,3/1/15 0:00,present,project engineer,Greater Noida,f,2/11/94 0:00,80,cbse,2011,81,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,14004,0,Himachal Pradesh,2015,370,445,390,0.3387863472,445,292,-1,-1,-1,228,-1,-0.4463,-0.2871,-0.1437,2.1743,1.4386
train,640251,300000.00,1/1/14 0:00,present,software developer,Thiruvananthapuram,m,5/8/92 0:00,81.5,state board,2009,77.5,state board,4042,2,B.Tech/B.E.,computer science & engineering,74.6,4042,0,Tamil Nadu,2013,510,525,680,0.9014895714,545,-1,-1,-1,-1,-1,-1,-1.0208,0.3789,-0.4511,-1.2486,0.0973
train,811394,325000.00,6/1/14 0:00,6/1/15 0:00,system engineer,-1,m,4/22/90 0:00,93.8,cbse,2009,76,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,47,1,Delhi,2014,615,415,680,0.3387863472,425,292,-1,-1,-1,393,-1,1.5644,1.5444,1.8543,-0.3612,0.0973
train,954255,330000.00,5/1/14 0:00,present,associate software engineer,Hyderabad,m,10/31/92 0:00,88,state board,2010,90,state board,8930,2,B.Tech/B.E.,electronics and communication engineering,63.29,8930,1,Telangana,2014,580,470,555,0.7833035367,-1,388,284,-1,-1,-1,-1,0.2718,0.0459,0.6248,-1.8824,1.0554
train,999631,300000.00,1/1/15 0:00,present,systems engineer,pune,f,8/27/93 0:00,93,state board,2010,88.2,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,90,11993,0,Andhra Pradesh,2014,510,530,520,0.05316030528,365,196,-1,-1,-1,-1,-1,0.4155,0.2124,-0.2974,-0.4879,1.4386
train,336560,450000.00,2/1/13 0:00,present,software engineer,Kolkata,f,9/23/89 0:00,93.67,cbse,2007,72.6,cbse,10930,2,B.Tech/B.E.,computer engineering,78,10930,1,West Bengal,2012,485,565,475,0.8646854134,525,-1,-1,-1,-1,-1,-1,0.9737,0.5008,-1.3599,0.41483,-0.9194
train,120544,250000.00,5/1/11 0:00,11/1/12 0:00,system administrator,Nellore,m,4/1/89 0:00,63,board of secondary education,2006,52.7,board of intermediate education,1325,2,B.Tech/B.E.,computer engineering,54.43,1325,0,Andhra Pradesh,2010,375,365,305,0.1230167316,285,-1,-1,-1,-1,-1,-1,-2.7357,-2.7754,-1.0697,1.2374,-2.3412
train,1152034,180000.00,1/1/14 0:00,12/1/14 0:00,automation engineer,New Delhi,m,3/16/91 0:00,75.16,state board,2008,82.03,state board,140,2,B.Tech/B.E.,electronics & instrumentation eng,80.98,140,0,Uttar Pradesh,2013,360,565,430,0.3387863472,-1,292,-1,-1,-1,-1,-1,1.5644,-0.1206,1.7007,-0.4879,1.0554
train,781935,70000.00,8/1/13 0:00,6/1/14 0:00,associate software engineer,Bhubaneswar,f,10/9/91 0:00,81,cbse,2008,53,state board,1125,2,B.Tech/B.E.,computer science & engineering,67,1125,0,Orissa,2013,615,645,470,0.744758354,395,-1,438,-1,-1,-1,-1,-0.3027,0.5454,1.2396,0.7798,-0.2859
train,937953,350000.00,6/1/15 0:00,present,systems administrator,Pune,f,11/9/92 0:00,90,cbse,2010,87,cbse,6874,2,B.Tech/B.E.,computer science & engineering,75.3,6874,0,Uttarakhand,2014,510,535,450,0.9912306253,385,-1,592,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-0.6147,-1.244
train,1066913,120000.00,12/1/14 0:00,8/1/14 0:00,service engineer,Bangalore,m,5/3/93 0:00,75,state board,2010,60.4,state board,13599,2,B.Tech/B.E.,electrical engineering,72,13599,1,West Bengal,2014,350,445,510,0.5573895056,-1,324,-1,-1,420,-1,-1,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511
train,1149020,300000.00,11/1/14 0:00,4/1/15 0:00,software engineer,Chennai,f,12/15/91 0:00,72.45,state board,2009,73.63,state board,451,2,B.Tech/B.E.,electronics and communication engineering,66.45,451,1,Tamil Nadu,2013,615,460,310,-1,455,-1,-1,-1,-1,-1,-1,-0.8772,0.2124,0.1637,0.1459,-0.4776
train,639536,210000.00,8/1/14 0:00,present,mechanical design engineer,Noida,m,4/28/90 0:00,71,upboard,2008,61,cbse,172,2,B.Tech/B.E.,mechanical engineering,74.43,172,0,Uttar Pradesh,2013,440,435,485,0.7553751209,-1,-1,-1,446,-1,-1,-1,1.4208,1.0449,1.2396,0.5262,1.247
train,1097251,325000.00,10/1/13 0:00,12/1/13 0:00,system engineer,Mysore,m,12/27/89 0:00,76.2,cbse,2009,67.6,cbse,6739,2,B.Tech/B.E.,computer science & engineering,62.37,6739,0,Haryana,2013,455,505,330,-1,-1,-1,-1,-1,-1,-1,-1,1.2772,1.0449,0.1637,-0.7415,0.2889
train,1166852,325000.00,10/1/14 0:00,present,etl developer,Chennai,f,12/12/92 0:00,85.6,state board,2010,87.8,state board,13984,2,B.Tech/B.E.,computer science & engineering,72.3,13984,1,Telangana,2014,570,605,415,0.5632678237,425,-1,-1,-1,-1,-1,-1,1.2772,1.3779,1.3933,-1.3753,0.2889
train,217052,470000.00,6/1/11 0:00,12/1/13 0:00,sql dba,NOIDA,f,3/25/88 0:00,87,0,2005,80,0,4948,2,B.Tech/B.E.,information technology,70,4948,1,Rajasthan,2011,545,495,555,0.8646854134,525,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-1.5051,0.7673,0.1864
train,258029,220000.00,8/1/10 0:00,6/1/12 0:00,software test engineer,Bangalore,m,8/20/87 0:00,74.5,0,2004,75.1,0,4889,2,MCA,computer application,81,4889,1,Tamil Nadu,2010,495,425,365,0.5259225843,415,-1,-1,-1,-1,-1,-1,1.1283,-1.0593,0.9623,0.5323,0.3444
train,297454,150000.00,1/1/13 0:00,present,software developer,New Delhi,m,7/15/88 0:00,77.8,0,2006,61,0,3918,2,B.Tech/B.E.,information technology,53.3,3918,1,Karnataka,2011,525,605,425,0.4138382558,385,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,-0.7794,-0.4078,0.0284
train,1183033,305000.00,7/1/14 0:00,present,client services associate,Hyderabad,f,2/10/93 0:00,89,state board,2010,90.6,state board,5338,2,B.Tech/B.E.,computer science & engineering,70.4,5338,0,Andhra Pradesh,2014,335,505,630,0.6226429158,555,-1,407,-1,-1,-1,-1,1.4208,-0.2871,0.1637,-2.2627,0.6721
train,732786,365000.00,1/1/14 0:00,4/1/15 0:00,system engineer,Bangalore,m,8/16/90 0:00,85.62,west bengal board of secondary eucation,2008,81,west bengal council of higher secondary eucation,11166,2,B.Tech/B.E.,electronics and communication engineering,85.7,11166,0,West Bengal,2013,475,605,650,0.538386893,-1,333,-1,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.995,0.8637
train,827497,325000.00,7/1/14 0:00,4/1/15 0:00,systems engineer,Pune,m,1/12/92 0:00,93.8,cbse,2010,90.4,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,78.53,47,1,Delhi,2014,580,605,590,0.1636309266,435,452,-1,-1,313,-1,-1,0.1282,-0.7866,-1.9881,-0.6147,0.6721
train,510199,770000.00,7/1/12 0:00,present,engineer,Noida,m,11/13/90 0:00,79.6,cbse,2008,87.6,cbse,4234,2,B.Tech/B.E.,computer engineering,79.68,4234,0,Uttar Pradesh,2012,580,670,900,0.9900087567,655,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-0.344,0.1798,-0.2875
train,297128,200000.00,1/1/13 0:00,6/1/13 0:00,operations assistant,Kolkata,m,12/4/88 0:00,61,icse,2006,61.8,isc,2819,2,B.Tech/B.E.,information technology,62.2,2819,0,Uttar Pradesh,2012,395,565,475,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.5522,0.8128,-1.0116,-1.3008,0.1864
train,1202631,300000.00,6/1/14 0:00,4/1/15 0:00,operations analyst,HYDERABAD,f,6/3/93 0:00,91,state board,2010,90,state board,11223,2,B.Tech/B.E.,computer science & engineering,79,11223,1,Telangana,2014,650,425,450,0.6226429158,415,-1,407,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.4879,0.6721
train,1142387,180000.00,7/1/14 0:00,present,trainee software engineer,Navi Mumbai,m,1/15/93 0:00,73.4,state board,2010,65.8,state board,1213,2,B.Tech/B.E.,information technology,68,1213,0,Madhya Pradesh,2014,455,505,630,0.3565364877,355,-1,346,-1,-1,-1,-1,-1.1644,0.0459,-0.6048,-1.2486,-1.0524
train,324799,355000.00,3/1/13 0:00,present,project engineer,Bangalore,m,4/30/91 0:00,86.85,matriculation,2008,87.17,matriculation,6609,2,B.Tech/B.E.,electronics and communication engineering,64.6,6609,1,Tamil Nadu,2012,544,575,525,0.538386893,-1,333,-1,-1,-1,313,-1,0.3555,0.9688,0.0914,-1.23027,0.1864
train,796601,275000.00,11/1/14 0:00,present,business development manager,New Delhi,m,1/6/92 0:00,87,cbse,2009,68,cbse,222,2,B.Tech/B.E.,electronics and communication engineering,69,222,0,Jharkhand,2014,475,535,765,0.3387863472,305,292,-1,-1,-1,-1,-1,1.8517,-1.6191,-1.3733,-1.2486,1.0554
train,1093269,400000.00,7/1/14 0:00,present,software engineer,Bangalore,f,11/15/92 0:00,72,cbse,2010,68.5,cbse,4417,2,B.Tech/B.E.,computer science & engineering,74,4417,0,Madhya Pradesh,2014,580,580,400,0.6359787565,445,-1,-1,-1,-1,-1,-1,1.1336,0.5454,0.6248,-0.3612,0.4805
train,809634,240000.00,5/1/14 0:00,present,software engineer,Pune,m,7/11/91 0:00,71,state boardmp board ,2009,70.8,state board,10389,2,B.Tech/B.E.,computer science & engineering,75,10389,0,Madhya Pradesh,2013,325,485,575,0.9113952784,465,-1,500,-1,-1,-1,-1,0.1282,1.2114,2.008,0.2727,0.6721
train,325937,420000.00,8/1/12 0:00,12/1/14 0:00,software engineer,Hyderabad,f,3/13/91 0:00,88,ssc,2008,89,board of intermediate,9164,2,B.Tech/B.E.,information technology,78,9164,1,Telangana,2012,515,465,395,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.9737,1.5928,0.8171,-0.96597,0.3444
train,57277,535000.00,8/1/10 0:00,present,senior engineer,Greater Noida,m,8/26/89 0:00,77.4,up,2006,80,up,3579,2,B.Tech/B.E.,mechanical engineering,71.9,3579,0,Uttar Pradesh,2010,365,555,575,0.6541074745,-1,-1,-1,420,-1,-1,-1,-0.1082,0.3448,1.3977,0.5323,0.3444
train,937958,325000.00,6/1/14 0:00,present,system engineer,Chandigarh,f,9/14/92 0:00,91.3,icse,2010,85,icse,6874,2,B.Tech/B.E.,information technology,81,6874,0,Uttarakhand,2014,500,450,555,0.8422483223,465,-1,469,-1,-1,-1,-1,0.99,1.0449,0.3174,-0.6147,1.0554
train,902841,430000.00,5/1/14 0:00,8/1/14 0:00,software engineer,Hyderabad,m,5/19/92 0:00,83,state board,2010,82,state board,9775,2,B.Tech/B.E.,computer science & engineering,71,9775,1,Telangana,2014,425,465,470,-1,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,0.1637,1.0333,-0.2859
train,1068968,60000.00,2/1/14 0:00,7/1/14 0:00,web designer and joomla administrator,Bangalore,m,5/17/91 0:00,93.28,state board,2009,77.5,state board,1872,2,B.Tech/B.E.,electronics and electrical engineering,70.36,1872,0,Karnataka,2013,475,485,450,0.9317496873,455,-1,-1,-1,548,-1,-1,0.99,0.8784,-0.1437,-1.6289,0.2889
train,898295,180000.00,7/1/14 0:00,1/1/15 0:00,data analyst,-1,m,11/26/92 0:00,76,cbse,2010,71,cbse,7626,2,B.Tech/B.E.,information technology,68.8,7626,0,Uttar Pradesh,2014,555,585,470,0.4867470084,335,-1,376,-1,-1,-1,-1,-1.4517,-0.9531,-1.2196,0.2727,-1.244
train,214454,190000.00,9/1/13 0:00,present,project assistant,New Delhi,f,8/30/89 0:00,74.6,cbse,2006,68.6,cbse,44,2,B.Tech/B.E.,computer engineering,77,44,0,Uttar Pradesh,2012,395,435,575,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,-0.4891,1.1199,-0.4455
train,262077,80000.00,9/1/11 0:00,4/1/12 0:00,customer service representative,Hyderabad,m,5/30/87 0:00,75.83,"icse board , new delhi",2007,62,"isc board , new delhi",2692,2,B.Tech/B.E.,computer engineering,71,2692,0,Orissa,2011,425,355,425,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.2628,0.3448,0.0914,-0.5253,0.1864
train,850062,325000.00,2/1/14 0:00,present,test engineer,Hyderabad,m,7/31/92 0:00,91.8,state board,2009,89,state board,1754,2,B.Tech/B.E.,computer science & engineering,66.2,1754,0,Kerala,2013,675,500,575,0.744758354,395,-1,438,-1,-1,-1,-1,0.99,1.7109,0.1637,1.0333,1.247
train,705093,325000.00,4/1/14 0:00,present,project engineer,Bangalore,m,6/17/92 0:00,79,state board,2009,90,state board,551,2,B.Tech/B.E.,electronics and communication engineering,75,551,0,Tamil Nadu,2013,625,535,595,-1,455,-1,192,-1,-1,-1,-1,-1.7389,-0.9531,-0.2974,-0.995,0.0973
train,1043815,800000.00,3/1/14 0:00,present,senior web developer,Dubai,m,3/22/90 0:00,83.4,cbse,2009,70,cbse,11155,2,B.Tech/B.E.,computer science & engineering,78,11155,1,West Bengal,2013,665,520,570,0.9912306253,515,-1,592,-1,-1,-1,-1,0.4155,0.5454,-0.2974,-0.4879,0.8637
train,1253642,325000.00,10/1/14 0:00,present,system engineer,Pune,m,7/6/92 0:00,74.8,cbse,2010,65.5,cbse,3254,2,B.Tech/B.E.,information technology,66.1,3254,0,Maharashtra,2014,545,565,475,0.2378028398,485,-1,315,-1,-1,-1,-1,-0.4463,0.0459,0.7785,1.794,0.6721
train,335296,120000.00,12/1/13 0:00,5/1/13 0:00,technical support engineer,Noida,m,8/17/89 0:00,58.33,up,2007,73.33,up,198,2,B.Tech/B.E.,computer science & engineering,71.97,198,0,Uttar Pradesh,2012,395,325,585,0.744758354,395,-1,438,-1,-1,-1,-1,0.8192,0.5008,0.2366,-0.05527,0.6603
train,349849,240000.00,3/1/13 0:00,4/1/15 0:00,senior business analyst,Hyderabad,m,7/14/89 0:00,78.3,0,2006,63.8,0,2162,2,MCA,computer application,72,2162,1,Telangana,2012,465,335,365,0.3084005829,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875
train,1157712,300000.00,7/1/14 0:00,present,systems engineer,Hyderabad,f,9/23/92 0:00,83.4,cbse,2010,80.3,cbse,3579,2,B.Tech/B.E.,electronics and communication engineering,73.4,3579,0,Uttar Pradesh,2014,735,530,415,0.4935963873,-1,324,-1,-1,-1,388,-1,0.2718,0.3789,0.7785,-0.7415,0.8637
train,1245332,160000.00,1/1/15 0:00,present,programmer,New Delhi,m,8/15/91 0:00,70,cbse,2008,60,cbse,51,2,MCA,computer application,70,51,0,Uttar Pradesh,2015,440,395,440,0.7357957092,475,-1,-1,-1,-1,-1,-1,1.5644,1.7109,-0.6048,-1.8824,0.4805
train,572458,370000.00,7/1/12 0:00,present,senior software engineer,Noida,m,6/5/90 0:00,58,state board,2007,66.4,state board,2541,2,B.Tech/B.E.,electronics and communication engineering,66,2541,0,Uttarakhand,2012,335,455,595,-1,305,-1,-1,-1,-1,-1,-1,0.8479,0.9028,-0.4899,-0.8177,0.7906
train,1251571,180000.00,10/1/14 0:00,5/1/15 0:00,service coordinator,Noida,m,6/4/91 0:00,50,state board,2008,62.23,state board,2528,2,B.Tech/B.E.,computer science & engineering,64.4,2528,0,Uttar Pradesh,2013,465,410,465,0.1447898895,345,-1,284,-1,-1,-1,-1,1.5644,0.8784,0.6248,0.9066,0.8637
train,1264540,240000.00,8/1/14 0:00,4/1/15 0:00,software developer,Faridabad,m,8/22/92 0:00,80.33,cbse,2010,66.2,cbse,3245,2,B.Tech/B.E.,information technology,67.6,3245,0,Haryana,2014,395,520,500,0.2378028398,495,-1,315,-1,-1,-1,-1,0.4155,0.7119,0.7785,0.0192,0.2889
train,1084536,425000.00,7/1/14 0:00,present,software test engineer,Pune,m,9/29/90 0:00,72.8,state board,2008,61.33,state board,470,2,MCA,computer application,70.05,470,1,Maharashtra,2014,440,495,430,0.9113952784,515,-1,500,-1,-1,-1,-1,1.4208,1.0449,0.6248,-0.8682,1.0554
train,465556,100000.00,3/1/13 0:00,3/1/14 0:00,graduate apprentice trainee,Hyderabad,m,8/24/90 0:00,64.33,ssc,2008,52.9,mpc,9801,2,B.Tech/B.E.,electronics and electrical engineering,61.14,9801,1,Telangana,2012,495,365,395,0.2294817549,-1,266,-1,-1,-1,-1,-1,-0.1855,-0.2793,-0.9245,1.3255,-0.2875
train,830104,315000.00,4/1/14 0:00,4/1/15 0:00,systems engineer,Noida,m,6/29/91 0:00,82,state board,2010,78,state board,462,2,B.Tech/B.E.,electronics and electrical engineering,65.3,462,1,Karnataka,2014,745,450,430,0.6618344758,-1,196,-1,-1,446,-1,-1,-0.159,-0.4536,0.3174,0.0192,-0.4776
train,358878,405000.00,1/1/13 0:00,present,software engineer,Bangalore,m,9/16/90 0:00,91,cbse,2007,90.4,cbse,9072,2,B.Tech/B.E.,information technology,79.7,9072,0,Orissa,2012,454,495,615,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.7264,-0.7863,-0.4891,-0.4078,-0.9194
train,606571,500000.00,7/1/13 0:00,present,business analyst,Gurgaon,m,5/6/91 0:00,95.2,cbse,2009,91.4,cbse,285,1,B.Tech/B.E.,electrical engineering,94.6,285,0,Punjab,2013,710,560,885,0.8246664007,445,400,-1,-1,-1,-1,-1,0.1282,0.2124,0.1637,-0.4879,0.4805
train,1061658,120000.00,6/1/14 0:00,9/1/14 0:00,data analyst,Hyderabad,m,2/15/92 0:00,68.33,state board,2010,82.4,state board,9837,2,B.Tech/B.E.,electronics and communication engineering,69.4,9837,1,Telangana,2014,525,545,475,0.6493897148,295,356,-1,-1,-1,292,-1,0.8463,0.8784,-0.6048,0.9066,0.4805
train,358189,345000.00,7/1/13 0:00,present,software engineer,Pune,m,11/20/89 0:00,74.8,cbse,2007,75.4,cbse,167,2,B.Tech/B.E.,electronics and communication engineering,64.19,167,0,Haryana,2012,605,435,525,0.6944793277,-1,366,-1,-1,-1,-1,-1,-1.0135,-0.2793,-0.1988,0.7493,-0.2875
train,274453,175000.00,6/1/11 0:00,8/1/12 0:00,qa analyst,Hyderabad,m,9/1/90 0:00,88.5,ssc,2007,94.7,"board of intermediate education,ap",499,2,B.Tech/B.E.,electronics and electrical engineering,77.5,499,1,Telangana,2011,435,555,635,0.538386893,315,333,-1,-1,-1,-1,-1,0.8192,1.1248,1.688,-1.8179,-0.9194
train,1035873,400000.00,8/1/14 0:00,present,software engineer,-1,m,4/18/92 0:00,67.1,cbse,2009,57.2,cbse,7770,2,B.Tech/B.E.,electronics and communication engineering,73.6,7770,0,Madhya Pradesh,2013,545,655,570,-1,575,-1,469,-1,-1,-1,-1,-0.159,0.2124,0.9322,0.653,-1.244
